tmin,tmax,tavg,humidity,speed,pressure
0.5740318906605922,0.5575,0.5873786407766991,0.3485148514851486,0.539568345323741,0.7305605786618427
0.5740318906605922,0.5575,0.5873786407766991,0.3485148514851486,0.539568345323741,0.7305605786618427
0.6309794988610479,0.6125,0.6286407766990291,0.4396039603960396,0.5539568345323741,0.6600361663652808
0.6560364464692482,0.6675,0.6699029126213593,0.306930693069307,0.9136690647482015,0.4267631103074128
0.49202733485193617,0.5974999999999999,0.5412621359223301,0.693069306930693,0.6223021582733813,0.33092224231464684
0.4738041002277904,0.585,0.5364077669902912,0.7623762376237624,0.6942446043165468,0.22242314647377875
0.4236902050113895,0.5275,0.45631067961165045,0.6910891089108911,0.7122302158273381,0.3345388788426766
0.4305239179954441,0.5399999999999999,0.5,0.48118811881188134,0.7949640287769785,0.32188065099457447
0.46924829157175396,0.5375,0.5072815533980582,0.4633663366336634,0.35251798561151076,0.40325497287522555
0.5489749430523918,0.5825,0.5655339805825242,0.6495049504950496,0.2805755395683453,0.40867992766726813
0.5580865603644646,0.58,0.5509708737864077,0.7386138613861388,0.2517985611510791,0.5171790235081362
0.45102505694760814,0.52,0.49271844660194175,0.6514851485148515,0.10791366906474821,0.5316455696202532
0.48063781321184507,0.565,0.5266990291262136,0.7069306930693069,0.2805755395683453,0.31103074141048725
0.43963553530751703,0.5275,0.470873786407767,0.6554455445544556,0.5539568345323741,0.29475587703435746
0.4236902050113895,0.4225,0.42475728155339804,0.33069306930693065,0.28776978417266186,0.46112115732368936
0.5466970387243735,0.4925,0.529126213592233,0.0554455445544554,0.43525179856115104,0.41229656419529787
0.6241457858769931,0.61,0.645631067961165,0.0,0.49280575539568344,0.30741410488245957
0.6492027334851935,0.665,0.6674757281553397,0.33663366336633666,0.0827338129496403,0.2622061482820979
0.5831435079726651,0.6449999999999999,0.6067961165048543,0.7346534653465348,0.32014388489208634,0.29475587703435746
0.5603644646924829,0.6075,0.5970873786407767,0.6633663366336633,0.11151079136690648,0.34358047016274895
0.5671981776765375,0.635,0.6140776699029126,0.6693069306930695,0.4460431654676259,0.34358047016274895
0.5170842824601367,0.6699999999999999,0.6043689320388349,0.8455445544554456,0.5179856115107914,0.3345388788426766
0.48063781321184507,0.5725,0.5364077669902912,0.5445544554455445,0.539568345323741,0.4556962025316447
0.5307517084282459,0.5275,0.5339805825242718,0.32475247524752476,0.1906474820143885,0.40506329113924044
0.5740318906605922,0.625,0.6262135922330097,0.4514851485148516,0.31654676258992803,0.260397830018083
0.6241457858769931,0.6575,0.6432038834951456,0.7227722772277227,0.07553956834532374,0.18806509945750427
0.6697038724373576,0.6575,0.6723300970873787,0.598019801980198,0.09352517985611511,0.26943942133815535
0.6697038724373576,0.6625,0.6771844660194174,0.594059405940594,0.22661870503597123,0.33815551537070426
0.6492027334851935,0.6425,0.6480582524271845,0.5465346534653467,0.2410071942446043,0.38878842676311065
0.642369020501139,0.6449999999999999,0.6504854368932038,0.506930693069307,0.3381294964028777,0.3652802893309213
0.6651480637813211,0.7375,0.7063106796116505,0.5267326732673269,0.48201438848920863,0.29656419529837236
0.7494305239179955,0.6575,0.6917475728155339,0.38019801980198015,0.3848920863309352,0.4448462929475575
0.8132118451025057,0.7575,0.8131067961165048,0.16633663366336635,0.3345323741007194,0.5316455696202532
0.8724373576309793,0.79,0.854368932038835,0.21782178217821785,0.17266187050359713,0.6184448462929468
0.89749430523918,0.8425,0.9101941747572815,0.08910891089108912,0.35611510791366907,0.5461121157323681
0.8838268792710704,0.825,0.8859223300970873,0.11881188118811883,0.1906474820143885,0.4900542495479192
0.8815489749430523,0.79,0.8616504854368932,0.29306930693069305,0.06834532374100719,0.562386980108498
0.867881548974943,0.805,0.8519417475728155,0.22772277227722776,0.2589928057553956,0.5678119349005426
0.8405466970387244,0.7775000000000001,0.83252427184466,0.31485148514851485,0.1618705035971223,0.4701627486437617
0.8223234624145785,0.8175000000000001,0.8155339805825242,0.5425742574257426,0.0827338129496403,0.35985533453887875
0.7653758542141229,0.7849999999999999,0.7766990291262136,0.6336633663366336,0.2517985611510791,0.32730560578661705
0.7357630979498859,0.735,0.7305825242718447,0.5663366336633664,0.09352517985611511,0.3797468354430383
0.6400911161731206,0.6699999999999999,0.6262135922330097,0.7247524752475248,0.21223021582733814,0.5262206148282086
0.6150341685649202,0.6224999999999999,0.616504854368932,0.6257425742574259,0.05755395683453238,0.6311030741410489
0.7198177676537585,0.6849999999999999,0.7111650485436893,0.46534653465346526,0.2589928057553956,0.6112115732368893
0.8223234624145785,0.7849999999999999,0.820388349514563,0.4396039603960396,0.24820143884892087,0.6347197106690766
0.8861047835990888,0.8925000000000001,0.9174757281553396,0.3188118811881189,0.35251798561151076,0.6383363471971064
0.9043280182232346,0.7849999999999999,0.8422330097087378,0.4851485148514851,0.45683453237410065,0.6112115732368893
0.6264236902050113,0.6599999999999999,0.6237864077669903,0.5801980198019804,0.47122302158273377,0.7215189873417702
0.592255125284738,0.6125,0.616504854368932,0.6257425742574259,0.09352517985611511,0.7070524412296554
0.6218678815489749,0.72,0.6868932038834951,0.3663366336633663,0.22302158273381292,0.5587703435804702
0.6036446469248291,0.7324999999999999,0.674757281553398,0.6891089108910893,0.014388489208633098,0.43037974683544256
0.5603644646924829,0.6725,0.6262135922330097,0.61980198019802,0.6223021582733813,0.5171790235081362
0.5945330296127562,0.5700000000000001,0.6043689320388349,0.42178217821782193,0.23741007194244604,0.6057866184448468
0.7175398633257403,0.6775,0.7063106796116505,0.31287128712871287,0.3093525179856115,0.6094032549728745
0.8291571753986333,0.7725,0.820388349514563,0.3584158415841585,0.28776978417266186,0.5461121157323681
0.8792710706150341,0.8800000000000001,0.9101941747572815,0.34257425742574255,0.37410071942446044,0.4556962025316447
0.908883826879271,0.9125,0.9441747572815534,0.30891089108910896,0.3453237410071942,0.4267631103074128
0.9043280182232346,0.8800000000000001,0.9271844660194175,0.30297029702970296,0.3848920863309352,0.5153707052441234
0.867881548974943,0.845,0.8470873786407768,0.4277227722772278,0.4784172661870503,0.6509945750452085
0.7403189066059225,0.7375,0.7694174757281553,0.2574257425742575,0.45683453237410065,0.7305605786618427
0.7198177676537585,0.705,0.7548543689320388,0.27326732673267323,0.31654676258992803,0.6907775768535256
0.7312072892938496,0.7324999999999999,0.762135922330097,0.34059405940594056,0.23381294964028776,0.6455696202531639
0.7517084282460136,0.73,0.7645631067961165,0.4237623762376238,0.1330935251798561,0.5352622061482809
0.7790432801822323,0.7699999999999999,0.8033980582524272,0.3504950495049505,0.2302158273381295,0.43399638336347235
0.7448747152619589,0.75,0.7451456310679612,0.3287128712871288,0.32733812949640284,0.49547920433996384
0.6628701594533029,0.7375,0.720873786407767,0.4198019801980198,0.28776978417266186,0.5461121157323681
0.6628701594533029,0.7775000000000001,0.7257281553398057,0.6673267326732674,0.29496402877697836,0.4267631103074128
0.612756264236902,0.7074999999999999,0.6626213592233009,0.4831683168316832,0.7122302158273381,0.41952983725135534
0.6355353075170842,0.6675,0.6601941747572816,0.4237623762376238,0.4460431654676259,0.45750452079565956
0.6628701594533029,0.7699999999999999,0.7305825242718447,0.6633663366336633,0.17985611510791366,0.39421338155515323
0.6378132118451024,0.7575,0.7135922330097086,0.7465346534653465,0.08992805755395683,0.44303797468354467
0.6309794988610479,0.7150000000000001,0.6917475728155339,0.6455445544554457,0.26618705035971224,0.5117540687160936
0.7038724373576309,0.7825,0.7524271844660194,0.5247524752475247,0.06474820143884893,0.44665461121157235
0.7881548974943051,0.8474999999999999,0.8276699029126213,0.5841584158415841,0.16906474820143882,0.39602169981916807
0.8359908883826879,0.8775000000000001,0.8689320388349513,0.6277227722772277,0.24820143884892087,0.44303797468354467
0.7904328018223234,0.8074999999999999,0.8228155339805826,0.5722772277227723,0.1366906474820144,0.4846292947558766
0.7790432801822323,0.8300000000000001,0.8058252427184466,0.6633663366336633,0.0827338129496403,0.37613019891500854
0.747152619589977,0.805,0.7888349514563107,0.6653465346534655,0.0,0.34538878842676174
0.7653758542141229,0.85,0.8155339805825242,0.718811881188119,0.06834532374100719,0.32188065099457447
0.7289293849658314,0.8275,0.7766990291262136,0.7881188118811883,0.21942446043165464,0.49367088607594894
0.6924829157175398,0.8025,0.7475728155339806,0.5683168316831683,0.21942446043165464,0.6329113924050638
0.8542141230068336,0.8,0.820388349514563,0.4534653465346535,0.24460431654676254,0.6184448462929468
0.8906605922551252,0.925,0.9223300970873786,0.506930693069307,0.3345323741007194,0.5822784810126574
0.89749430523918,0.8699999999999999,0.8980582524271844,0.4891089108910891,0.0827338129496403,0.6546112115732362
0.9316628701594533,0.9349999999999999,0.9514563106796117,0.4693069306930693,0.2805755395683453,0.5732368896925851
0.8154897494305238,0.885,0.8592233009708738,0.6019801980198021,0.1618705035971223,0.6057866184448468
0.7881548974943051,0.9199999999999999,0.8592233009708738,0.7980198019801982,0.1762589928057554,0.4972875226039787
0.7722095671981777,0.9225,0.8470873786407768,0.8910891089108911,0.1366906474820144,0.4737793851717894
0.7813211845102505,0.8375,0.8300970873786407,0.6376237623762376,0.31654676258992803,0.6094032549728745
0.8132118451025057,0.8150000000000001,0.8470873786407768,0.4198019801980198,0.17266187050359713,0.6329113924050638
0.8246013667425968,0.8775000000000001,0.8567961165048542,0.48118811881188134,0.5,0.4285714285714277
0.7015945330296127,0.825,0.7597087378640777,0.6752475247524754,0.6402877697841727,0.43580470162748514
0.6856492027334852,0.8225,0.7572815533980582,0.5663366336633664,0.6187050359712231,0.5424954792043404
0.7266514806378132,0.8099999999999999,0.7864077669902911,0.5900990099009903,0.2913669064748201,0.5135623869801085
0.8428246013667425,0.8275,0.8422330097087378,0.5881188118811881,0.06474820143884893,0.5244122965641957
0.9316628701594533,0.9324999999999999,0.953883495145631,0.43762376237623773,0.23381294964028776,0.5081374321880638
0.9544419134396356,0.985,0.9854368932038835,0.5445544554455445,0.16906474820143882,0.5171790235081362
0.9567198177676536,0.9550000000000001,0.9490291262135923,0.5782178217821782,0.17266187050359713,0.5858951175406872
0.8769931662870158,0.9625,0.9271844660194175,0.6316831683168317,0.22661870503597123,0.602169981916817
0.8747152619589977,0.9574999999999999,0.9223300970873786,0.7405940594059407,0.07553956834532374,0.5551537070524405
0.8952164009111615,0.9524999999999999,0.9271844660194175,0.7306930693069308,0.09712230215827337,0.5298372513562383
0.9567198177676536,0.9899999999999999,0.9951456310679611,0.5603960396039606,0.23741007194244604,0.47920433996383405
0.9817767653758541,0.9875,0.9902912621359222,0.5504950495049507,0.04316546762589928,0.47558770343580425
0.9293849658314349,0.9724999999999999,0.9514563106796117,0.6514851485148515,0.1618705035971223,0.46654611211573194
0.8952164009111615,0.9574999999999999,0.9466019417475727,0.5821782178217823,0.22661870503597123,0.43942133815551493
0.8656036446469247,0.9075,0.9126213592233009,0.4930693069306931,0.2517985611510791,0.47739602169981915
0.8701594533029612,0.8949999999999999,0.9101941747572815,0.4930693069306931,0.17985611510791366,0.48643761301989147
0.8656036446469247,0.8800000000000001,0.854368932038835,0.7366336633663366,0.2517985611510791,0.46112115732368936
0.7562642369020501,0.7949999999999999,0.7766990291262136,0.6732673267326732,0.3669064748201438,0.48101265822784683
0.7790432801822323,0.8525,0.8131067961165048,0.6851485148514853,0.3309352517985611,0.39059674502712344
0.797266514806378,0.865,0.8349514563106797,0.594059405940594,0.47122302158273377,0.39602169981916807
0.7630979498861047,0.8400000000000001,0.8058252427184466,0.6000000000000002,0.37410071942446044,0.5171790235081362
0.7198177676537585,0.7975,0.7572815533980582,0.7029702970297029,0.40287769784172656,0.5714285714285703
0.7015945330296127,0.825,0.7718446601941747,0.7445544554455447,0.45683453237410065,0.5280289330922234
0.7835990888382688,0.8724999999999999,0.8300970873786407,0.6950495049504952,0.4208633093525179,0.41591320072332766
0.7995444191343963,0.8525,0.8179611650485437,0.6079207920792079,0.564748201438849,0.39240506329113833
0.7403189066059225,0.8324999999999999,0.7985436893203882,0.5683168316831683,0.3129496402877697,0.520795660036166
0.7175398633257403,0.7849999999999999,0.774271844660194,0.5524752475247525,0.24460431654676254,0.6274864376130191
0.7813211845102505,0.75,0.7912621359223301,0.4792079207920792,0.1258992805755396,0.7631103074141063
0.8633257403189066,0.8150000000000001,0.8713592233009709,0.29306930693069305,0.11510791366906474,0.739602169981915
0.9111617312072892,0.8975,0.9320388349514563,0.3168316831683169,0.28776978417266186,0.616636528028932
0.908883826879271,0.9625,0.953883495145631,0.5683168316831683,0.11151079136690648,0.5352622061482809
0.9202733485193622,0.9475,0.953883495145631,0.6000000000000002,0.07913669064748202,0.5352622061482809
0.9794988610478359,0.9800000000000001,1.0,0.4613861386138615,0.20143884892086328,0.4737793851717894
0.9977220956719816,1.0,1.0,0.5089108910891089,0.14388489208633093,0.42133815551537024
0.888382687927107,0.9425000000000001,0.8932038834951455,0.7524752475247525,0.27338129496402874,0.49547920433996384
0.8200455580865602,0.8324999999999999,0.8567961165048542,0.4891089108910891,0.14748201438848918,0.5840867992766724
0.8337129840546696,0.8574999999999999,0.8737864077669902,0.43762376237623773,0.01079136690647482,0.6003616636528022
0.9271070615034168,0.9199999999999999,0.9320388349514563,0.34059405940594056,0.27338129496402874,0.5768535262206149
0.9658314350797267,0.97,0.9854368932038835,0.403960396039604,0.19424460431654678,0.5189873417721511
0.8997722095671981,0.9125,0.8932038834951455,0.7168316831683168,0.1258992805755396,0.5388788426763107
0.89749430523918,0.9,0.9174757281553396,0.5287128712871287,0.14388489208633093,0.520795660036166
0.9589977220956719,0.9649999999999999,0.9684466019417477,0.5643564356435643,0.20503597122302156,0.45027124773960214
0.9726651480637812,0.9400000000000001,0.9393203883495146,0.5386138613861386,0.45683453237410065,0.47920433996383405
0.7995444191343963,0.865,0.8446601941747571,0.5049504950495048,0.4208633093525179,0.5949367088607596
0.7653758542141229,0.8300000000000001,0.8106796116504855,0.5564356435643566,0.34172661870503596,0.6329113924050638
0.7517084282460136,0.8225,0.7936893203883495,0.6178217821782178,0.3597122302158273,0.6365280289330915
0.7266514806378132,0.8175000000000001,0.7694174757281553,0.6950495049504952,0.3057553956834532,0.6220614828209766
0.6924829157175398,0.78,0.7548543689320388,0.6871287128712872,0.2589928057553956,0.6274864376130191
0.7038724373576309,0.7725,0.7572815533980582,0.6574257425742575,0.22661870503597123,0.6039783001808319
0.7038724373576309,0.8225,0.7766990291262136,0.7128712871287128,0.3669064748201438,0.5352622061482809
0.7129840546697038,0.8525,0.7912621359223301,0.7445544554455447,0.35251798561151076,0.5135623869801085
0.7403189066059225,0.8525,0.8106796116504855,0.7663366336633664,0.15107913669064746,0.5388788426763107
0.776765375854214,0.865,0.83252427184466,0.7405940594059407,0.14028776978417265,0.6039783001808319
0.8086560364464691,0.825,0.8349514563106797,0.693069306930693,0.14388489208633093,0.6618444846292937
0.9179954441913438,0.8625,0.8980582524271844,0.44554455445544544,0.10431654676258992,0.670886075949366
1.0,0.945,0.9878640776699029,0.29702970297029707,0.21942446043165464,0.5840867992766724
0.990888382687927,0.9800000000000001,0.9733009708737864,0.5227722772277228,0.22661870503597123,0.5678119349005426
0.8929384965831435,0.9400000000000001,0.9296116504854368,0.6336633663366336,0.2158273381294964,0.5153707052441234
0.8861047835990888,0.89,0.9004854368932038,0.4891089108910891,0.3776978417266187,0.5045207956600362
0.8405466970387244,0.8275,0.8519417475728155,0.516831683168317,0.1330935251798561,0.48643761301989147
0.8337129840546696,0.905,0.8737864077669902,0.718811881188119,0.15107913669064746,0.40867992766726813
0.8268792710706149,0.9,0.8689320388349513,0.7168316831683168,0.23381294964028776,0.4285714285714277
0.7835990888382688,0.8825,0.8276699029126213,0.6990099009900992,0.45683453237410065,0.4737793851717894
0.7266514806378132,0.7224999999999999,0.7475728155339806,0.6356435643564358,0.28776978417266186,0.6238698010849915
0.7904328018223234,0.7825,0.8082524271844659,0.495049504950495,0.007194244604316553,0.616636528028932
0.847380410022779,0.8225,0.854368932038835,0.44950495049504946,0.15107913669064746,0.6112115732368893
0.867881548974943,0.89,0.8786407766990292,0.4891089108910891,0.15107913669064746,0.5424954792043404
0.7813211845102505,0.89,0.83252427184466,0.7544554455445546,0.12230215827338128,0.5858951175406872
0.7539863325740318,0.8375,0.8058252427184466,0.7405940594059407,0.12949640287769784,0.7016274864376127
0.7722095671981777,0.8400000000000001,0.8228155339805826,0.6613861386138614,0.0539568345323741,0.6835443037974681
0.7949886104783599,0.8300000000000001,0.8300970873786407,0.6673267326732674,0.14748201438848918,0.6455696202531639
0.7949886104783599,0.8150000000000001,0.8228155339805826,0.6257425742574259,0.1834532374100719,0.5931283905967447
0.7699316628701592,0.8324999999999999,0.8009708737864077,0.605940594059406,0.3776978417266187,0.5840867992766724
0.6833712984054668,0.7449999999999999,0.7257281553398057,0.5445544554455445,0.4532374100719424,0.6238698010849915
0.6924829157175398,0.805,0.7718446601941747,0.6871287128712872,0.48920863309352514,0.5804701627486426
0.7266514806378132,0.8225,0.7888349514563107,0.6376237623762376,0.37050359712230213,0.5913200723327298
0.8519362186788155,0.7775000000000001,0.8033980582524272,0.502970297029703,0.24460431654676254,0.6184448462929468
0.9225512528473803,0.845,0.8956310679611651,0.3881188118811882,0.2553956834532374,0.5515370705244127
0.9339407744874714,0.8775000000000001,0.8956310679611651,0.4613861386138615,0.27338129496402874,0.43218806509945745
0.7312072892938496,0.8,0.7427184466019418,0.8158415841584159,0.1870503597122302,0.44122965641952977
0.6697038724373576,0.7324999999999999,0.6941747572815534,0.8376237623762378,0.19424460431654678,0.5226039783001809
0.6697038724373576,0.7699999999999999,0.7427184466019418,0.6495049504950496,0.4208633093525179,0.4249547920434
0.6697038724373576,0.8175000000000001,0.7499999999999999,0.6950495049504952,0.3345323741007194,0.5515370705244127
0.747152619589977,0.7875,0.7645631067961165,0.6396039603960397,0.24460431654676254,0.5605786618444851
0.7927107061503416,0.7625,0.7888349514563107,0.6000000000000002,0.20863309352517986,0.5244122965641957
0.8041002277904327,0.8074999999999999,0.8106796116504855,0.6495049504950496,0.276978417266187,0.44303797468354467
0.6765375854214122,0.7125,0.6699029126213593,0.7623762376237624,0.29496402877697836,0.5822784810126574
0.6241457858769931,0.625,0.6334951456310679,0.6811881188118812,0.12230215827338128,0.6726943942133808
0.6378132118451024,0.665,0.6674757281553397,0.5881188118811881,0.3057553956834532,0.5388788426763107
0.6150341685649202,0.6900000000000001,0.6674757281553397,0.6495049504950496,0.5719424460431655,0.5009041591320064
0.65375854214123,0.6425,0.6480582524271845,0.6039603960396039,0.14028776978417265,0.49367088607594894
0.715261958997722,0.725,0.7499999999999999,0.6158415841584159,0.1834532374100719,0.34358047016274895
0.7835990888382688,0.7675,0.774271844660194,0.6435643564356435,0.29496402877697836,0.39240506329113833
0.8200455580865602,0.8324999999999999,0.8495145631067961,0.5801980198019804,0.3597122302158273,0.35262206148282127
0.7517084282460136,0.8175000000000001,0.762135922330097,0.6990099009900992,0.4316546762589928,0.47739602169981915
0.7107061503416855,0.705,0.7087378640776699,0.6514851485148515,0.2553956834532374,0.5931283905967447
0.7243735763097949,0.7449999999999999,0.7475728155339806,0.61980198019802,0.41007194244604317,0.5551537070524405
